codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
4104,PROD004104,NOM_PROD4104,DES_PROD4104,2,1,10,5,2370,0,2077,14.11,N,9,12,A
4105,PROD004105,NOM_PROD4105,DES_PROD4105,4,1,462,1,3080,0,2795,10.23,S,438,554,A
4106,PROD004106,NOM_PROD4106,DES_PROD4106,1,1,99,4,4090,0,3510,16.55,N,94,118,A
4107,PROD004107,NOM_PROD4107,DES_PROD4107,3,3,33,2,2795,0,2455,13.85,N,31,39,I
4108,PROD004108,NOM_PROD4108,DES_PROD4108,3,3,149,5,3795,0,3288,15.44,S,141,178,A
4109,PROD004109,NOM_PROD4109,DES_PROD4109,3,1,150,2,3210,0,2715,18.25,S,142,180,A
4110,PROD004110,NOM_PROD4110,DES_PROD4110,1,3,32,3,4040,0,3643,10.9,S,30,38,A
4111,PROD004111,NOM_PROD4111,DES_PROD4111,1,1,498,2,2250,0,1920,17.22,S,473,597,A
4112,PROD004112,NOM_PROD4112,DES_PROD4112,5,1,393,5,5789,0,4879,18.67,S,373,471,A
4113,PROD004113,NOM_PROD4113,DES_PROD4113,2,2,383,4,2322,0,2026,14.64,S,363,459,I
4114,PROD004114,NOM_PROD4114,DES_PROD4114,4,2,411,2,3685,0,3325,10.85,N,390,493,A
4115,PROD004115,NOM_PROD4115,DES_PROD4115,2,3,66,5,2990,0,2567,16.48,S,62,79,A
4116,PROD004116,NOM_PROD4116,DES_PROD4116,2,3,72,1,4725,0,4182,13.0,N,68,86,I
4117,PROD004117,NOM_PROD4117,DES_PROD4117,5,1,419,1,3945,0,3486,13.18,S,398,502,A
4118,PROD004118,NOM_PROD4118,DES_PROD4118,5,2,312,1,2316,0,1944,19.17,N,296,374,A
4119,PROD004119,NOM_PROD4119,DES_PROD4119,2,3,460,3,3540,0,3161,12.0,S,437,552,A
4120,PROD004120,NOM_PROD4120,DES_PROD4120,2,1,28,4,2383,0,2044,16.62,N,26,33,I
4121,PROD004121,NOM_PROD4121,DES_PROD4121,2,1,494,5,5445,0,4592,18.58,N,469,592,A
4122,PROD004122,NOM_PROD4122,DES_PROD4122,3,2,404,2,4456,0,3783,17.81,S,383,484,I
4123,PROD004123,NOM_PROD4123,DES_PROD4123,4,1,367,2,3899,0,3487,11.82,N,348,440,A
4124,PROD004124,NOM_PROD4124,DES_PROD4124,5,1,305,2,2832,0,2537,11.66,S,289,366,A
4125,PROD004125,NOM_PROD4125,DES_PROD4125,5,2,425,5,3500,0,2958,18.33,S,403,510,A
4126,PROD004126,NOM_PROD4126,DES_PROD4126,3,3,481,3,3001,0,2653,13.12,S,456,577,A
4127,PROD004127,NOM_PROD4127,DES_PROD4127,3,1,33,3,5429,0,4839,12.21,N,31,39,I
4128,PROD004128,NOM_PROD4128,DES_PROD4128,1,3,261,1,5535,0,4981,11.14,S,247,313,I
4129,PROD004129,NOM_PROD4129,DES_PROD4129,5,2,437,4,3668,0,3172,15.66,S,415,524,A
4130,PROD004130,NOM_PROD4130,DES_PROD4130,4,1,286,3,3947,0,3348,17.91,S,271,343,I
4131,PROD004131,NOM_PROD4131,DES_PROD4131,1,2,451,5,4532,0,3828,18.4,S,428,541,A
4132,PROD004132,NOM_PROD4132,DES_PROD4132,3,1,299,1,3480,0,3111,11.88,S,284,358,A
4133,PROD004133,NOM_PROD4133,DES_PROD4133,1,2,8,3,2359,0,2087,13.05,S,7,9,A
4134,PROD004134,NOM_PROD4134,DES_PROD4134,4,1,116,5,2940,0,2613,12.53,S,110,139,A
4135,PROD004135,NOM_PROD4135,DES_PROD4135,1,3,47,5,2468,0,2058,19.97,S,44,56,A
4136,PROD004136,NOM_PROD4136,DES_PROD4136,3,1,80,5,4706,0,4142,13.62,N,76,96,A
4137,PROD004137,NOM_PROD4137,DES_PROD4137,3,3,208,5,3622,0,3228,12.23,N,197,249,I
4138,PROD004138,NOM_PROD4138,DES_PROD4138,3,3,404,2,4142,0,3477,19.15,S,383,484,I
4139,PROD004139,NOM_PROD4139,DES_PROD4139,4,3,386,5,3289,0,2829,16.27,N,366,463,I
4140,PROD004140,NOM_PROD4140,DES_PROD4140,2,3,172,4,3619,0,3038,19.13,S,163,206,I
4141,PROD004141,NOM_PROD4141,DES_PROD4141,4,3,196,2,3502,0,2996,16.9,N,186,235,A
4142,PROD004142,NOM_PROD4142,DES_PROD4142,1,1,15,3,3259,0,2856,14.14,N,14,18,I
4143,PROD004143,NOM_PROD4143,DES_PROD4143,5,3,179,3,2727,0,2316,17.78,N,170,214,I
4144,PROD004144,NOM_PROD4144,DES_PROD4144,1,3,41,1,2463,0,2084,18.22,S,38,49,I
4145,PROD004145,NOM_PROD4145,DES_PROD4145,1,1,486,1,5793,0,4907,18.07,N,461,583,I
4146,PROD004146,NOM_PROD4146,DES_PROD4146,2,3,73,2,2940,0,2460,19.54,N,69,87,I
4147,PROD004147,NOM_PROD4147,DES_PROD4147,1,1,92,4,4085,0,3420,19.47,S,87,110,I
4148,PROD004148,NOM_PROD4148,DES_PROD4148,3,3,193,1,4439,0,3973,11.73,S,183,231,I
4149,PROD004149,NOM_PROD4149,DES_PROD4149,4,2,108,1,3594,0,3244,10.81,N,102,129,I
4150,PROD004150,NOM_PROD4150,DES_PROD4150,1,3,344,5,5150,0,4478,15.02,S,326,412,I
4151,PROD004151,NOM_PROD4151,DES_PROD4151,5,3,285,5,2895,0,2597,11.5,S,270,342,I
4152,PROD004152,NOM_PROD4152,DES_PROD4152,3,2,191,1,4124,0,3507,17.61,N,181,229,I
4153,PROD004153,NOM_PROD4153,DES_PROD4153,5,3,483,2,3307,0,2966,11.53,N,458,579,A
4154,PROD004154,NOM_PROD4154,DES_PROD4154,2,1,283,1,4582,0,4025,13.86,N,268,339,A
4155,PROD004155,NOM_PROD4155,DES_PROD4155,1,2,489,4,5258,0,4766,10.34,N,464,586,I
4156,PROD004156,NOM_PROD4156,DES_PROD4156,2,3,245,3,2161,0,1913,12.98,N,232,294,I
4157,PROD004157,NOM_PROD4157,DES_PROD4157,1,2,132,1,5131,0,4340,18.24,N,125,158,I
4158,PROD004158,NOM_PROD4158,DES_PROD4158,3,3,3,5,5586,0,4671,19.61,N,2,3,A
4159,PROD004159,NOM_PROD4159,DES_PROD4159,3,2,171,1,4187,0,3680,13.78,N,162,205,A
4160,PROD004160,NOM_PROD4160,DES_PROD4160,4,2,230,1,4982,0,4212,18.3,S,218,276,A
4161,PROD004161,NOM_PROD4161,DES_PROD4161,5,2,139,2,3258,0,2928,11.29,S,132,166,I
4162,PROD004162,NOM_PROD4162,DES_PROD4162,1,2,348,3,3522,0,3177,10.87,S,330,417,I
4163,PROD004163,NOM_PROD4163,DES_PROD4163,3,3,5,5,3783,0,3360,12.6,S,4,6,A
4164,PROD004164,NOM_PROD4164,DES_PROD4164,5,2,427,1,5500,0,4834,13.79,S,405,512,A
4165,PROD004165,NOM_PROD4165,DES_PROD4165,2,2,356,5,2329,0,2058,13.21,N,338,427,A
4166,PROD004166,NOM_PROD4166,DES_PROD4166,2,3,248,3,3404,0,2874,18.45,N,235,297,I
4167,PROD004167,NOM_PROD4167,DES_PROD4167,5,2,448,5,2689,0,2323,15.76,N,425,537,I
4168,PROD004168,NOM_PROD4168,DES_PROD4168,5,2,299,5,4154,0,3572,16.31,N,284,358,A
4169,PROD004169,NOM_PROD4169,DES_PROD4169,4,3,345,3,2220,0,1908,16.36,N,327,414,A
4170,PROD004170,NOM_PROD4170,DES_PROD4170,4,3,211,5,5447,0,4685,16.27,N,200,253,A
4171,PROD004171,NOM_PROD4171,DES_PROD4171,1,3,430,2,2304,0,1943,18.59,S,408,516,A
4172,PROD004172,NOM_PROD4172,DES_PROD4172,4,1,198,2,5586,0,4947,12.93,S,188,237,A
4173,PROD004173,NOM_PROD4173,DES_PROD4173,3,2,334,4,5216,0,4626,12.76,S,317,400,I
4174,PROD004174,NOM_PROD4174,DES_PROD4174,1,1,68,3,5158,0,4471,15.37,N,64,81,I
4175,PROD004175,NOM_PROD4175,DES_PROD4175,2,1,180,4,2478,0,2126,16.56,S,171,216,I
4176,PROD004176,NOM_PROD4176,DES_PROD4176,1,1,260,5,3855,0,3290,17.2,N,247,312,I
4177,PROD004177,NOM_PROD4177,DES_PROD4177,4,3,94,4,5699,0,4970,14.67,S,89,112,A
4178,PROD004178,NOM_PROD4178,DES_PROD4178,5,3,168,3,3258,0,2787,16.93,S,159,201,I
4179,PROD004179,NOM_PROD4179,DES_PROD4179,3,2,28,1,5324,0,4734,12.47,S,26,33,I
4180,PROD004180,NOM_PROD4180,DES_PROD4180,1,3,67,5,3280,0,2974,10.31,N,63,80,A
4181,PROD004181,NOM_PROD4181,DES_PROD4181,3,1,381,1,3966,0,3565,11.27,S,361,457,A
4182,PROD004182,NOM_PROD4182,DES_PROD4182,4,3,246,4,5674,0,4973,14.11,N,233,295,A
4183,PROD004183,NOM_PROD4183,DES_PROD4183,5,2,109,1,4516,0,3971,13.74,N,103,130,A
4184,PROD004184,NOM_PROD4184,DES_PROD4184,5,3,409,1,2303,0,2008,14.73,N,388,490,I
4185,PROD004185,NOM_PROD4185,DES_PROD4185,1,2,323,1,4963,0,4412,12.5,S,306,387,A
4186,PROD004186,NOM_PROD4186,DES_PROD4186,2,1,2,5,2792,0,2330,19.87,N,1,2,A
4187,PROD004187,NOM_PROD4187,DES_PROD4187,4,2,256,5,2780,0,2344,18.62,S,243,307,I
4188,PROD004188,NOM_PROD4188,DES_PROD4188,3,1,415,3,3772,0,3267,15.46,N,394,498,A
4189,PROD004189,NOM_PROD4189,DES_PROD4189,1,1,186,4,4596,0,3990,15.19,N,176,223,A
4190,PROD004190,NOM_PROD4190,DES_PROD4190,5,2,120,1,3171,0,2802,13.17,N,114,144,A
4191,PROD004191,NOM_PROD4191,DES_PROD4191,3,3,130,5,2657,0,2371,12.07,S,123,156,I
4192,PROD004192,NOM_PROD4192,DES_PROD4192,1,2,110,2,2780,0,2400,15.86,N,104,132,I
4193,PROD004193,NOM_PROD4193,DES_PROD4193,5,3,338,3,2629,0,2258,16.47,S,321,405,I
4194,PROD004194,NOM_PROD4194,DES_PROD4194,1,3,125,3,3330,0,2881,15.59,N,118,150,I
4195,PROD004195,NOM_PROD4195,DES_PROD4195,2,2,447,1,3416,0,2983,14.52,S,424,536,I
4196,PROD004196,NOM_PROD4196,DES_PROD4196,5,2,229,5,3735,0,3297,13.29,S,217,274,A
4197,PROD004197,NOM_PROD4197,DES_PROD4197,1,2,157,1,2176,0,1953,11.42,S,149,188,I
4198,PROD004198,NOM_PROD4198,DES_PROD4198,2,2,400,5,3702,0,3138,18.0,S,380,480,A
4199,PROD004199,NOM_PROD4199,DES_PROD4199,4,3,439,4,5088,0,4476,13.69,S,417,526,I
4200,PROD004200,NOM_PROD4200,DES_PROD4200,4,2,158,3,3683,0,3251,13.29,N,150,189,A
4201,PROD004201,NOM_PROD4201,DES_PROD4201,5,2,207,2,5398,0,4904,10.08,N,196,248,A
4202,PROD004202,NOM_PROD4202,DES_PROD4202,3,1,442,2,5298,0,4795,10.51,S,419,530,I
4203,PROD004203,NOM_PROD4203,DES_PROD4203,4,2,449,3,5458,0,4869,12.1,N,426,538,A
4204,PROD004204,NOM_PROD4204,DES_PROD4204,1,1,460,4,2447,0,2144,14.17,S,437,552,I
4205,PROD004205,NOM_PROD4205,DES_PROD4205,1,3,317,1,4037,0,3567,13.2,S,301,380,A
4206,PROD004206,NOM_PROD4206,DES_PROD4206,5,3,159,2,4326,0,3884,11.39,N,151,190,I
4207,PROD004207,NOM_PROD4207,DES_PROD4207,5,3,246,3,3268,0,2771,17.96,S,233,295,I
4208,PROD004208,NOM_PROD4208,DES_PROD4208,1,3,403,4,5767,0,4988,15.62,S,382,483,I
4209,PROD004209,NOM_PROD4209,DES_PROD4209,4,3,360,2,4202,0,3524,19.25,N,342,432,A
4210,PROD004210,NOM_PROD4210,DES_PROD4210,1,2,359,4,3811,0,3387,12.53,N,341,430,I
4211,PROD004211,NOM_PROD4211,DES_PROD4211,2,3,168,1,5851,0,4978,17.55,N,159,201,A
4212,PROD004212,NOM_PROD4212,DES_PROD4212,3,3,189,1,4134,0,3559,16.18,S,179,226,I
4213,PROD004213,NOM_PROD4213,DES_PROD4213,5,1,34,4,4986,0,4188,19.07,N,32,40,I
4214,PROD004214,NOM_PROD4214,DES_PROD4214,1,2,3,5,4409,0,3729,18.25,N,2,3,I
4215,PROD004215,NOM_PROD4215,DES_PROD4215,1,2,488,3,3771,0,3232,16.69,N,463,585,I
4216,PROD004216,NOM_PROD4216,DES_PROD4216,4,3,134,2,5716,0,4810,18.84,N,127,160,A
4217,PROD004217,NOM_PROD4217,DES_PROD4217,4,2,81,2,5417,0,4716,14.88,N,76,97,I
4218,PROD004218,NOM_PROD4218,DES_PROD4218,3,3,334,4,3535,0,3173,11.44,S,317,400,A
4219,PROD004219,NOM_PROD4219,DES_PROD4219,2,3,96,1,3647,0,3088,18.12,S,91,115,A
4220,PROD004220,NOM_PROD4220,DES_PROD4220,2,2,256,2,3737,0,3181,17.49,N,243,307,I
4221,PROD004221,NOM_PROD4221,DES_PROD4221,3,1,124,2,5032,0,4391,14.61,S,117,148,I
4222,PROD004222,NOM_PROD4222,DES_PROD4222,2,1,133,5,2515,0,2274,10.62,S,126,159,A
4223,PROD004223,NOM_PROD4223,DES_PROD4223,4,1,420,5,4960,0,4307,15.18,N,399,504,I
4224,PROD004224,NOM_PROD4224,DES_PROD4224,2,1,395,5,5055,0,4420,14.38,N,375,474,A
4225,PROD004225,NOM_PROD4225,DES_PROD4225,1,3,181,4,4896,0,4220,16.02,N,171,217,A
4226,PROD004226,NOM_PROD4226,DES_PROD4226,5,2,467,1,3040,0,2735,11.17,N,443,560,I
4227,PROD004227,NOM_PROD4227,DES_PROD4227,5,3,316,5,5574,0,4789,16.41,N,300,379,A
4228,PROD004228,NOM_PROD4228,DES_PROD4228,1,1,409,3,4043,0,3390,19.27,S,388,490,I
4229,PROD004229,NOM_PROD4229,DES_PROD4229,4,3,432,3,2887,0,2438,18.45,N,410,518,I
4230,PROD004230,NOM_PROD4230,DES_PROD4230,2,2,17,3,4635,0,4170,11.16,N,16,20,A
4231,PROD004231,NOM_PROD4231,DES_PROD4231,2,2,118,4,5266,0,4748,10.92,N,112,141,A
4232,PROD004232,NOM_PROD4232,DES_PROD4232,2,2,469,2,4290,0,3670,16.92,S,445,562,I
4233,PROD004233,NOM_PROD4233,DES_PROD4233,4,2,52,4,2420,0,2046,18.28,N,49,62,A
4234,PROD004234,NOM_PROD4234,DES_PROD4234,4,3,226,4,5505,0,4663,18.06,N,214,271,I
4235,PROD004235,NOM_PROD4235,DES_PROD4235,2,2,416,5,4625,0,4142,11.68,S,395,499,A
4236,PROD004236,NOM_PROD4236,DES_PROD4236,1,3,33,3,5303,0,4619,14.82,N,31,39,A
4237,PROD004237,NOM_PROD4237,DES_PROD4237,5,2,34,3,2437,0,2137,14.08,N,32,40,A
4238,PROD004238,NOM_PROD4238,DES_PROD4238,4,3,320,5,5213,0,4392,18.71,S,304,384,A
4239,PROD004239,NOM_PROD4239,DES_PROD4239,5,1,37,4,4111,0,3532,16.41,N,35,44,A
4240,PROD004240,NOM_PROD4240,DES_PROD4240,4,1,320,5,2671,0,2336,14.38,S,304,384,I
4241,PROD004241,NOM_PROD4241,DES_PROD4241,5,3,129,4,4536,0,3873,17.12,S,122,154,A
4242,PROD004242,NOM_PROD4242,DES_PROD4242,2,2,464,3,2379,0,2074,14.74,N,440,556,A
4243,PROD004243,NOM_PROD4243,DES_PROD4243,3,2,1,2,4089,0,3639,12.37,N,0,1,I
4244,PROD004244,NOM_PROD4244,DES_PROD4244,1,2,172,1,3726,0,3365,10.75,N,163,206,I
4245,PROD004245,NOM_PROD4245,DES_PROD4245,3,2,44,4,3646,0,3266,11.64,N,41,52,I
4246,PROD004246,NOM_PROD4246,DES_PROD4246,5,3,14,1,2256,0,1922,17.39,S,13,16,I
4247,PROD004247,NOM_PROD4247,DES_PROD4247,4,2,47,1,4620,0,3930,17.56,S,44,56,A
4248,PROD004248,NOM_PROD4248,DES_PROD4248,3,2,213,5,4345,0,3649,19.08,N,202,255,A
4249,PROD004249,NOM_PROD4249,DES_PROD4249,5,1,185,5,3804,0,3378,12.64,S,175,222,A
4250,PROD004250,NOM_PROD4250,DES_PROD4250,5,1,66,2,5265,0,4502,16.95,N,62,79,I
4251,PROD004251,NOM_PROD4251,DES_PROD4251,4,2,332,3,5260,0,4781,10.03,S,315,398,A
4252,PROD004252,NOM_PROD4252,DES_PROD4252,4,1,205,5,3156,0,2784,13.39,S,194,246,I
4253,PROD004253,NOM_PROD4253,DES_PROD4253,4,2,307,3,3434,0,2865,19.88,N,291,368,I
4254,PROD004254,NOM_PROD4254,DES_PROD4254,2,1,121,3,3402,0,2985,13.99,N,114,145,A
4255,PROD004255,NOM_PROD4255,DES_PROD4255,2,2,90,5,2244,0,1903,17.97,N,85,108,A
4256,PROD004256,NOM_PROD4256,DES_PROD4256,3,1,298,5,5379,0,4665,15.31,N,283,357,A
4257,PROD004257,NOM_PROD4257,DES_PROD4257,5,3,218,4,3084,0,2804,10.02,S,207,261,I
4258,PROD004258,NOM_PROD4258,DES_PROD4258,3,2,2,1,3904,0,3357,16.3,N,1,2,A
4259,PROD004259,NOM_PROD4259,DES_PROD4259,4,3,253,3,4248,0,3611,17.66,N,240,303,I
4260,PROD004260,NOM_PROD4260,DES_PROD4260,1,1,465,2,3587,0,3212,11.69,N,441,558,A
4261,PROD004261,NOM_PROD4261,DES_PROD4261,2,1,90,1,4882,0,4415,10.6,N,85,108,A
4262,PROD004262,NOM_PROD4262,DES_PROD4262,4,2,82,4,4295,0,3856,11.39,N,77,98,A
4263,PROD004263,NOM_PROD4263,DES_PROD4263,2,1,400,2,2941,0,2483,18.45,S,380,480,I
4264,PROD004264,NOM_PROD4264,DES_PROD4264,1,3,500,2,4485,0,4012,11.79,S,475,600,I
4265,PROD004265,NOM_PROD4265,DES_PROD4265,3,2,249,3,3289,0,2977,10.5,S,236,298,I
4266,PROD004266,NOM_PROD4266,DES_PROD4266,1,3,291,1,5067,0,4315,17.45,N,276,349,I
4267,PROD004267,NOM_PROD4267,DES_PROD4267,2,3,462,3,5278,0,4798,10.02,N,438,554,A
4268,PROD004268,NOM_PROD4268,DES_PROD4268,1,1,341,5,5704,0,4987,14.38,S,323,409,A
4269,PROD004269,NOM_PROD4269,DES_PROD4269,1,3,226,2,3635,0,3097,17.38,N,214,271,A
4270,PROD004270,NOM_PROD4270,DES_PROD4270,4,2,103,3,4418,0,3963,11.5,N,97,123,I
4271,PROD004271,NOM_PROD4271,DES_PROD4271,5,1,375,4,3780,0,3195,18.33,N,356,450,A
4272,PROD004272,NOM_PROD4272,DES_PROD4272,5,3,186,3,3047,0,2605,16.99,S,176,223,I
4273,PROD004273,NOM_PROD4273,DES_PROD4273,2,2,446,5,3992,0,3362,18.75,S,423,535,A
4274,PROD004274,NOM_PROD4274,DES_PROD4274,4,1,138,2,2487,0,2080,19.58,N,131,165,A
4275,PROD004275,NOM_PROD4275,DES_PROD4275,3,3,59,3,4226,0,3695,14.39,N,56,70,I
4276,PROD004276,NOM_PROD4276,DES_PROD4276,1,1,76,5,3388,0,2939,15.3,S,72,91,I
4277,PROD004277,NOM_PROD4277,DES_PROD4277,5,1,177,3,2670,0,2255,18.43,S,168,212,A
4278,PROD004278,NOM_PROD4278,DES_PROD4278,4,3,204,2,3401,0,3061,11.11,N,193,244,A
4279,PROD004279,NOM_PROD4279,DES_PROD4279,4,1,498,4,3883,0,3267,18.88,N,473,597,A
4280,PROD004280,NOM_PROD4280,DES_PROD4280,2,1,236,3,4678,0,4133,13.2,S,224,283,A
4281,PROD004281,NOM_PROD4281,DES_PROD4281,2,3,48,4,2351,0,2028,15.97,N,45,57,I
4282,PROD004282,NOM_PROD4282,DES_PROD4282,5,2,134,4,2187,0,1921,13.89,S,127,160,I
4283,PROD004283,NOM_PROD4283,DES_PROD4283,4,2,262,5,2398,0,2079,15.37,S,248,314,A
4284,PROD004284,NOM_PROD4284,DES_PROD4284,3,1,100,5,2795,0,2517,11.05,S,95,120,A
4285,PROD004285,NOM_PROD4285,DES_PROD4285,4,2,174,1,2784,0,2357,18.13,S,165,208,I
4286,PROD004286,NOM_PROD4286,DES_PROD4286,5,3,441,1,2307,0,1970,17.14,S,418,529,A
4287,PROD004287,NOM_PROD4287,DES_PROD4287,2,1,386,1,5566,0,4666,19.3,N,366,463,A
4288,PROD004288,NOM_PROD4288,DES_PROD4288,4,3,422,1,3351,0,3002,11.63,N,400,506,A
4289,PROD004289,NOM_PROD4289,DES_PROD4289,1,3,188,3,3802,0,3354,13.38,N,178,225,A
4290,PROD004290,NOM_PROD4290,DES_PROD4290,2,1,186,3,2715,0,2418,12.3,N,176,223,A
4291,PROD004291,NOM_PROD4291,DES_PROD4291,1,2,68,2,4493,0,3747,19.92,N,64,81,I
4292,PROD004292,NOM_PROD4292,DES_PROD4292,5,3,132,4,4678,0,3963,18.05,S,125,158,I
4293,PROD004293,NOM_PROD4293,DES_PROD4293,2,2,412,1,4797,0,4258,12.66,N,391,494,A
4294,PROD004294,NOM_PROD4294,DES_PROD4294,1,2,67,1,5524,0,4951,11.59,N,63,80,A
4295,PROD004295,NOM_PROD4295,DES_PROD4295,4,3,356,4,3618,0,3118,16.06,S,338,427,I
4296,PROD004296,NOM_PROD4296,DES_PROD4296,4,2,81,1,2808,0,2418,16.17,N,76,97,A
4297,PROD004297,NOM_PROD4297,DES_PROD4297,4,2,249,4,4328,0,3746,15.55,N,236,298,I
4298,PROD004298,NOM_PROD4298,DES_PROD4298,2,3,307,2,2761,0,2406,14.76,N,291,368,A
4299,PROD004299,NOM_PROD4299,DES_PROD4299,1,3,289,4,4040,0,3453,17.0,S,274,346,A
4300,PROD004300,NOM_PROD4300,DES_PROD4300,4,1,150,2,3026,0,2733,10.75,S,142,180,I
4301,PROD004301,NOM_PROD4301,DES_PROD4301,1,1,240,2,4194,0,3745,12.01,N,228,288,A
4302,PROD004302,NOM_PROD4302,DES_PROD4302,1,1,298,5,2782,0,2418,15.09,N,283,357,I
4303,PROD004303,NOM_PROD4303,DES_PROD4303,2,2,168,4,4064,0,3694,10.03,S,159,201,A
4304,PROD004304,NOM_PROD4304,DES_PROD4304,5,2,284,4,5352,0,4598,16.4,S,269,340,I
4305,PROD004305,NOM_PROD4305,DES_PROD4305,2,1,401,1,3931,0,3435,14.44,S,380,481,A
4306,PROD004306,NOM_PROD4306,DES_PROD4306,4,2,101,3,5156,0,4446,15.97,S,95,121,I
4307,PROD004307,NOM_PROD4307,DES_PROD4307,3,2,226,3,4704,0,3960,18.8,N,214,271,I
4308,PROD004308,NOM_PROD4308,DES_PROD4308,2,1,50,5,4809,0,4183,14.97,S,47,60,I
4309,PROD004309,NOM_PROD4309,DES_PROD4309,5,1,425,2,3084,0,2639,16.9,N,403,510,A
4310,PROD004310,NOM_PROD4310,DES_PROD4310,4,2,32,3,5023,0,4328,16.07,N,30,38,I
4311,PROD004311,NOM_PROD4311,DES_PROD4311,4,2,245,3,3164,0,2784,13.66,N,232,294,I
4312,PROD004312,NOM_PROD4312,DES_PROD4312,1,2,334,5,2996,0,2587,15.81,N,317,400,A
4313,PROD004313,NOM_PROD4313,DES_PROD4313,2,1,275,3,5508,0,4717,16.77,N,261,330,A
4314,PROD004314,NOM_PROD4314,DES_PROD4314,1,3,286,1,5095,0,4495,13.35,S,271,343,A
4315,PROD004315,NOM_PROD4315,DES_PROD4315,5,2,156,3,5173,0,4477,15.56,S,148,187,A
4316,PROD004316,NOM_PROD4316,DES_PROD4316,5,2,47,3,2268,0,1991,13.95,S,44,56,A
4317,PROD004317,NOM_PROD4317,DES_PROD4317,4,3,434,4,5131,0,4444,15.48,N,412,520,A
4318,PROD004318,NOM_PROD4318,DES_PROD4318,2,1,105,1,3105,0,2605,19.2,S,99,126,A
4319,PROD004319,NOM_PROD4319,DES_PROD4319,1,2,54,4,4683,0,4091,14.49,N,51,64,A
4320,PROD004320,NOM_PROD4320,DES_PROD4320,4,1,231,5,2915,0,2640,10.44,S,219,277,I
4321,PROD004321,NOM_PROD4321,DES_PROD4321,4,2,87,1,2595,0,2305,12.62,S,82,104,A
4322,PROD004322,NOM_PROD4322,DES_PROD4322,1,3,118,3,2922,0,2442,19.67,N,112,141,A
4323,PROD004323,NOM_PROD4323,DES_PROD4323,5,2,414,1,2722,0,2316,17.55,N,393,496,I
4324,PROD004324,NOM_PROD4324,DES_PROD4324,3,3,374,3,4035,0,3557,13.45,S,355,448,I
4325,PROD004325,NOM_PROD4325,DES_PROD4325,5,2,289,4,4494,0,3758,19.61,N,274,346,A
4326,PROD004326,NOM_PROD4326,DES_PROD4326,4,1,427,5,2886,0,2507,15.14,S,405,512,A
4327,PROD004327,NOM_PROD4327,DES_PROD4327,4,3,171,1,3359,0,2912,15.37,S,162,205,A
4328,PROD004328,NOM_PROD4328,DES_PROD4328,5,3,449,2,4672,0,4112,13.62,N,426,538,I
4329,PROD004329,NOM_PROD4329,DES_PROD4329,5,3,423,3,4774,0,3998,19.41,N,401,507,I
4330,PROD004330,NOM_PROD4330,DES_PROD4330,2,2,193,5,4237,0,3641,16.38,S,183,231,I
4331,PROD004331,NOM_PROD4331,DES_PROD4331,3,1,299,3,2576,0,2297,12.18,N,284,358,I
4332,PROD004332,NOM_PROD4332,DES_PROD4332,2,1,95,2,4755,0,3974,19.66,S,90,114,I
4333,PROD004333,NOM_PROD4333,DES_PROD4333,3,3,55,2,4658,0,3894,19.63,N,52,66,I
4334,PROD004334,NOM_PROD4334,DES_PROD4334,2,1,90,4,5365,0,4854,10.54,N,85,108,I
4335,PROD004335,NOM_PROD4335,DES_PROD4335,1,2,119,4,4861,0,4281,13.55,N,113,142,A
4336,PROD004336,NOM_PROD4336,DES_PROD4336,5,1,142,5,3973,0,3322,19.6,N,134,170,I
4337,PROD004337,NOM_PROD4337,DES_PROD4337,2,1,206,1,2836,0,2424,17.03,S,195,247,I
4338,PROD004338,NOM_PROD4338,DES_PROD4338,3,1,95,1,3043,0,2688,13.23,N,90,114,I
4339,PROD004339,NOM_PROD4339,DES_PROD4339,5,2,163,2,2544,0,2286,11.31,S,154,195,A
4340,PROD004340,NOM_PROD4340,DES_PROD4340,4,1,77,1,3956,0,3583,10.43,N,73,92,A
4341,PROD004341,NOM_PROD4341,DES_PROD4341,5,1,191,3,2765,0,2426,14.0,S,181,229,I
4342,PROD004342,NOM_PROD4342,DES_PROD4342,3,3,198,1,3485,0,3101,12.39,N,188,237,A
4343,PROD004343,NOM_PROD4343,DES_PROD4343,5,1,311,1,3672,0,3074,19.46,S,295,373,I
4344,PROD004344,NOM_PROD4344,DES_PROD4344,4,2,368,2,5311,0,4711,12.75,S,349,441,I
4345,PROD004345,NOM_PROD4345,DES_PROD4345,4,2,220,3,3878,0,3413,13.63,N,209,264,A
4346,PROD004346,NOM_PROD4346,DES_PROD4346,2,2,420,3,3920,0,3297,18.92,S,399,504,A
4347,PROD004347,NOM_PROD4347,DES_PROD4347,3,2,261,5,3270,0,2755,18.7,N,247,313,A
4348,PROD004348,NOM_PROD4348,DES_PROD4348,1,3,251,1,5301,0,4597,15.32,S,238,301,A
4349,PROD004349,NOM_PROD4349,DES_PROD4349,2,1,76,1,2570,0,2150,19.55,S,72,91,A
4350,PROD004350,NOM_PROD4350,DES_PROD4350,5,2,68,3,5375,0,4686,14.72,N,64,81,I
